,title,key,key_confidence,mode,mode_confidence,segments_pitches
49,b'M 14',1.0,0.141,1.0,0.499,"[[0.953 1.    0.852 ... 0.328 0.384 0.313]
 [0.375 1.    0.906 ... 0.843 0.255 0.215]
 [0.967 0.68  0.635 ... 0.656 0.172 0.23 ]
 ...
 [0.556 1.    0.064 ... 0.039 0.043 0.064]
 [1.    0.7   0.334 ... 0.101 0.146 0.122]
 [0.767 1.    0.728 ... 0.435 0.253 0.19 ]]"
50,b'Kurrajong',0.0,0.518,1.0,0.624,"[[0.041 0.029 0.126 ... 0.069 0.106 0.138]
 [0.024 0.011 0.02  ... 0.016 0.023 0.038]
 [0.013 0.008 0.025 ... 0.017 0.008 0.028]
 ...
 [0.014 0.013 0.017 ... 0.027 0.019 0.043]
 [0.079 0.052 0.14  ... 0.197 0.124 0.175]
 [0.181 0.141 0.252 ... 0.176 0.174 0.299]]"
51,b'I Am The Walrus',2.0,0.40700000000000003,1.0,0.446,"[[0.143 0.203 0.43  ... 0.116 0.075 0.111]
 [0.057 0.06  0.117 ... 0.075 0.04  0.227]
 [0.045 0.023 0.035 ... 0.055 0.05  0.18 ]
 ...
 [0.16  0.391 0.501 ... 1.    0.419 0.258]
 [0.285 1.    0.605 ... 0.555 0.275 0.106]
 [0.108 0.749 1.    ... 0.848 0.149 0.186]]"
52,"b""I'm Walking""",8.0,0.5770000000000001,1.0,0.57,"[[0.062 0.104 0.125 ... 0.06  0.308 0.058]
 [0.32  0.284 0.313 ... 1.    0.841 0.539]
 [0.221 0.086 0.101 ... 0.069 1.    0.59 ]
 ...
 [0.71  0.723 0.583 ... 0.873 1.    0.761]
 [0.707 0.967 0.655 ... 0.696 0.632 0.602]
 [0.982 0.769 0.941 ... 0.887 0.902 0.93 ]]"
53,b'I Won\x19t Let You Back In',2.0,0.254,1.0,0.569,"[[0.43  0.423 0.442 ... 0.499 0.43  0.404]
 [0.525 0.47  0.452 ... 0.568 0.347 0.251]
 [0.349 0.292 0.311 ... 0.374 0.201 0.182]
 ...
 [0.001 0.003 0.289 ... 0.014 0.002 0.044]
 [0.001 0.029 0.54  ... 0.016 0.004 0.047]
 [0.001 0.002 0.431 ... 0.016 0.002 0.034]]"
54,b'Hunger Strike',7.0,0.598,1.0,0.664,"[[0.804 0.964 1.    ... 0.605 0.882 0.828]
 [0.054 0.083 1.    ... 0.314 0.037 0.038]
 [0.056 0.093 1.    ... 0.24  0.034 0.09 ]
 ...
 [0.012 0.01  0.013 ... 0.005 0.031 0.233]
 [0.026 0.007 0.007 ... 0.007 0.07  0.617]
 [0.021 0.01  0.011 ... 0.01  0.018 1.   ]]"
55,b'In This Skin',10.0,0.546,1.0,0.46299999999999997,"[[0.983 0.824 0.808 ... 0.994 0.963 0.834]
 [0.379 0.466 0.184 ... 0.101 0.089 0.248]
 [0.414 0.085 0.039 ... 0.027 0.048 0.092]
 ...
 [0.262 0.07  0.081 ... 0.076 0.066 0.079]
 [0.391 0.073 0.065 ... 0.111 0.079 0.069]
 [0.708 0.418 0.501 ... 0.509 0.561 0.44 ]]"
56,b'On The Other Hand (Album Version)',5.0,0.752,1.0,0.6709999999999999,"[[0.888 0.83  0.642 ... 0.785 0.82  0.675]
 [0.403 0.134 0.068 ... 0.884 0.059 0.076]
 [0.728 0.096 0.026 ... 1.    0.082 0.063]
 ...
 [1.    0.091 0.021 ... 0.07  0.015 0.129]
 [1.    0.563 0.015 ... 0.109 0.392 0.103]
 [0.106 0.003 0.002 ... 0.102 0.004 0.002]]"
57,b'Hood Figga Juke',7.0,0.563,0.0,0.478,"[[1.    0.164 0.138 ... 0.337 0.346 0.293]
 [0.872 0.852 1.    ... 0.683 0.648 0.865]
 [0.11  0.105 0.307 ... 0.148 0.47  0.134]
 ...
 [0.428 0.347 0.403 ... 0.249 0.325 0.319]
 [0.55  0.998 0.996 ... 0.417 0.02  0.014]
 [0.068 0.091 0.113 ... 0.074 0.05  0.035]]"
58,b'El Chico Del Apartamento 512',10.0,0.28300000000000003,0.0,0.395,"[[0.84  1.    0.78  ... 0.145 0.171 0.625]
 [0.567 1.    0.704 ... 0.224 0.114 0.207]
 [0.712 1.    0.666 ... 0.186 0.091 0.242]
 ...
 [0.689 1.    0.497 ... 0.106 0.127 0.284]
 [0.144 0.281 1.    ... 0.254 0.071 0.075]
 [1.    0.016 0.01  ... 0.006 0.016 0.05 ]]"
59,b'Fly Again (The Scumfrog Radio Edit)',8.0,0.731,0.0,0.63,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.111 0.208 0.31  ... 0.203 0.526 0.14 ]
 [0.057 0.095 0.142 ... 0.158 0.704 0.119]
 ...
 [0.192 0.103 0.084 ... 1.    0.491 0.176]
 [0.308 0.123 0.063 ... 1.    0.646 0.483]
 [0.278 0.219 0.2   ... 1.    0.875 0.58 ]]"
60,b'Cumha Eoghain Rua Ui Neill (Lament For Owen Roe)',7.0,0.441,1.0,0.526,"[[1.    0.988 0.359 ... 0.238 0.228 0.436]
 [0.009 0.015 0.015 ... 0.008 0.03  0.069]
 [0.016 0.037 0.009 ... 0.007 0.006 0.007]
 ...
 [0.02  0.186 0.204 ... 0.04  0.039 0.027]
 [0.008 0.244 0.176 ... 0.012 0.011 0.007]
 [0.03  0.222 0.205 ... 0.036 0.023 0.032]]"
61,b'Coyotes (Album Version)',5.0,0.75,0.0,0.7440000000000001,"[[0.4   0.426 0.455 ... 0.479 0.472 0.477]
 [0.543 1.    0.485 ... 0.236 0.287 0.096]
 [0.73  1.    0.583 ... 0.699 0.711 0.596]
 ...
 [0.695 0.669 0.573 ... 0.689 0.382 0.45 ]
 [1.    0.724 0.501 ... 0.104 0.655 0.668]
 [0.191 0.175 0.537 ... 0.2   0.254 0.327]]"
62,b'One More Night',3.0,0.997,1.0,0.9359999999999999,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.649 0.675 1.    ... 0.286 0.511 0.682]
 [0.034 0.071 0.685 ... 0.125 1.    0.023]
 ...
 [0.03  0.029 0.171 ... 0.181 1.    0.053]
 [0.063 0.042 0.164 ... 0.313 1.    0.122]
 [0.194 0.18  0.68  ... 0.342 1.    0.213]]"
63,b'Todas Las Cosas Que Ella Me Di\xc3\xb3',0.0,0.57,1.0,0.6809999999999999,"[[0.559 1.    0.229 ... 0.207 0.173 0.455]
 [0.59  1.    0.995 ... 0.525 0.426 0.191]
 [0.229 0.365 0.258 ... 1.    0.515 0.01 ]
 ...
 [1.    0.07  0.146 ... 0.031 0.026 0.197]
 [0.996 0.329 0.229 ... 0.098 0.083 0.449]
 [1.    0.034 0.046 ... 0.007 0.009 0.068]]"
64,b'Bang',6.0,0.43200000000000005,1.0,0.586,"[[0.463 0.437 0.408 ... 0.551 0.39  0.304]
 [0.019 0.197 0.042 ... 0.076 0.027 0.299]
 [0.015 0.16  0.049 ... 0.14  0.023 0.345]
 ...
 [0.089 0.465 0.049 ... 0.085 0.099 0.256]
 [0.031 0.341 0.044 ... 0.072 0.026 0.163]
 [0.071 0.522 0.048 ... 0.082 0.1   0.248]]"
65,b'No Se Lo Que Me Da',6.0,0.585,1.0,0.337,"[[0.626 1.    0.84  ... 0.265 0.465 0.37 ]
 [0.023 0.023 0.037 ... 0.048 0.051 0.056]
 [0.134 0.165 0.262 ... 0.081 0.09  0.209]
 ...
 [0.008 0.014 0.023 ... 0.023 0.02  0.03 ]
 [0.12  0.138 0.073 ... 0.2   0.094 0.145]
 [0.128 1.    0.267 ... 0.14  0.133 0.154]]"
66,b'Streamline',0.0,0.05,1.0,0.345,"[[1.    0.515 0.217 ... 0.096 0.131 0.494]
 [1.    0.938 0.733 ... 0.122 0.155 0.639]
 [0.13  0.079 0.077 ... 0.033 0.036 0.063]
 ...
 [1.    0.033 0.021 ... 0.012 0.02  0.069]
 [1.    0.019 0.006 ... 0.006 0.015 0.068]
 [1.    0.059 0.014 ... 0.007 0.028 0.144]]"
67,b'Going Back To New Orleans',2.0,0.389,1.0,0.40299999999999997,"[[0.781 0.286 0.069 ... 0.688 1.    0.027]
 [0.208 0.144 0.214 ... 0.274 0.16  0.165]
 [0.563 0.289 0.525 ... 0.29  0.338 0.43 ]
 ...
 [0.296 0.893 1.    ... 0.234 0.094 0.358]
 [0.224 0.784 1.    ... 0.149 0.105 0.273]
 [0.288 0.446 1.    ... 0.106 0.074 0.193]]"
68,b'Ice Cream Man',7.0,0.7290000000000001,1.0,0.6829999999999999,"[[1.    0.707 0.306 ... 0.263 0.341 0.722]
 [0.272 0.307 0.401 ... 0.408 0.47  0.424]
 [0.071 0.067 0.071 ... 0.333 0.644 0.265]
 ...
 [0.052 0.011 0.023 ... 0.011 0.007 0.036]
 [0.022 0.002 0.024 ... 0.004 0.019 0.026]
 [0.006 0.002 0.018 ... 0.004 0.04  0.041]]"
69,b'Superman',11.0,0.8490000000000001,1.0,0.677,"[[0.736 0.23  0.11  ... 0.654 1.    0.046]
 [0.694 0.705 0.511 ... 0.255 0.395 1.   ]
 [0.7   0.591 0.589 ... 0.374 0.304 0.309]
 ...
 [0.169 0.48  0.93  ... 0.585 0.24  0.145]
 [0.197 0.172 0.17  ... 0.103 0.264 1.   ]
 [0.353 0.215 0.198 ... 0.121 0.248 1.   ]]"
70,b'The Everclear Song',7.0,0.9890000000000001,1.0,0.168,"[[1.    0.938 0.852 ... 0.502 0.508 0.47 ]
 [0.037 0.039 0.069 ... 0.074 0.039 0.04 ]
 [0.015 0.024 0.393 ... 0.1   0.034 0.034]
 ...
 [0.564 0.6   0.659 ... 0.496 0.367 0.618]
 [0.16  0.404 1.    ... 0.218 0.155 0.177]
 [0.002 0.003 0.054 ... 0.008 0.003 0.009]]"
71,b'Desperados',8.0,0.642,1.0,0.551,"[[0.015 0.013 0.009 ... 0.492 0.031 0.011]
 [0.075 0.052 0.031 ... 1.    0.458 0.016]
 [0.051 0.042 0.014 ... 0.382 0.023 0.026]
 ...
 [0.686 1.    0.761 ... 0.316 0.242 0.817]
 [0.993 0.657 0.393 ... 0.604 0.553 0.701]
 [0.963 1.    0.811 ... 0.62  0.465 0.337]]"
72,b'Jah Keep Us There',9.0,0.431,1.0,0.539,"[[0.338 0.437 0.332 ... 1.    0.865 0.399]
 [0.134 0.096 0.078 ... 1.    0.692 0.147]
 [1.    0.44  0.275 ... 0.54  0.985 0.32 ]
 ...
 [0.389 0.044 0.103 ... 0.283 0.073 0.516]
 [0.681 0.076 0.09  ... 0.055 0.045 1.   ]
 [1.    0.572 0.471 ... 0.771 0.704 0.955]]"
73,b'Voucher',9.0,0.597,0.0,0.381,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.094 0.332 0.114 ... 1.    0.295 0.157]
 [0.073 0.133 0.056 ... 1.    0.332 0.163]
 ...
 [0.81  1.    0.364 ... 0.72  0.79  0.721]
 [0.169 0.325 0.286 ... 0.957 0.621 0.373]
 [0.146 0.151 0.187 ... 1.    0.557 0.44 ]]"
74,b'Carry The Weight',8.0,0.502,0.0,0.37799999999999995,"[[0.014 0.006 0.003 ... 0.498 1.    0.095]
 [0.017 0.028 0.015 ... 0.399 1.    0.035]
 [0.014 0.012 0.009 ... 0.412 1.    0.011]
 ...
 [0.972 0.125 0.159 ... 1.    0.693 0.382]
 [0.535 0.19  0.133 ... 1.    0.653 0.723]
 [0.777 0.649 0.534 ... 0.957 1.    0.991]]"
75,b'Pretty Please Me',11.0,0.527,0.0,0.606,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.226 0.233 0.276 ... 0.221 0.302 0.644]
 [0.123 0.147 0.185 ... 0.116 0.241 1.   ]
 ...
 [0.435 0.5   0.156 ... 0.153 0.296 1.   ]
 [0.417 0.492 0.49  ... 0.317 0.323 1.   ]
 [0.103 0.066 0.06  ... 0.226 0.219 1.   ]]"
76,b'Cupareree or Graysinn',0.0,0.0,0.0,0.0,"[[0.448 0.482 0.958 ... 0.226 0.245 0.146]
 [0.122 0.137 0.379 ... 0.63  0.104 0.181]
 [0.064 0.081 0.265 ... 0.189 0.35  0.081]
 ...
 [0.006 0.009 0.069 ... 0.007 0.006 0.09 ]
 [0.003 0.003 0.026 ... 0.004 0.003 0.04 ]
 [0.006 0.006 0.022 ... 0.006 0.005 0.036]]"
77,b'Eimsbush bis 0711',11.0,0.823,1.0,0.5870000000000001,"[[0.338 0.33  0.262 ... 0.353 0.297 0.275]
 [0.534 0.53  0.34  ... 0.597 0.386 0.359]
 [0.387 0.389 0.192 ... 0.589 0.322 0.311]
 ...
 [1.    0.963 0.68  ... 0.314 0.275 0.456]
 [0.547 1.    0.458 ... 0.408 0.472 0.88 ]
 [1.    0.754 0.551 ... 0.463 0.517 0.612]]"
78,b'Chowbay',3.0,0.026000000000000002,1.0,0.433,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.041 0.007 0.006 ... 0.047 0.008 0.005]
 [0.04  0.004 0.004 ... 0.061 0.009 0.006]
 ...
 [1.    0.237 0.042 ... 0.046 0.138 0.381]
 [0.138 0.051 0.022 ... 0.147 0.067 0.026]
 [0.856 0.308 0.095 ... 0.135 0.217 0.164]]"
79,b'Soot and Stars',7.0,0.737,1.0,0.682,"[[1.    0.91  0.648 ... 0.509 0.441 0.08 ]
 [0.055 0.062 0.032 ... 0.549 0.07  0.442]
 [0.83  0.128 0.046 ... 0.912 0.091 0.462]
 ...
 [1.    0.161 0.031 ... 0.022 0.024 0.241]
 [1.    0.076 0.031 ... 0.612 0.199 0.125]
 [1.    0.038 0.035 ... 0.047 0.153 0.628]]"
80,b'Future/Now (LP Version)',2.0,0.5,0.0,0.542,"[[0.511 0.193 0.158 ... 0.122 0.118 1.   ]
 [0.921 0.445 0.241 ... 0.811 1.    0.897]
 [0.011 0.055 0.021 ... 1.    0.415 0.013]
 ...
 [0.16  0.074 0.059 ... 0.035 0.041 0.02 ]
 [0.188 0.086 0.052 ... 0.058 0.061 0.033]
 [0.821 0.361 0.207 ... 0.427 0.576 0.308]]"
81,b'Piney Brown (K.C.)',0.0,0.506,1.0,0.5660000000000001,"[[1.    0.914 0.364 ... 0.827 0.972 0.262]
 [0.019 0.018 0.03  ... 0.089 0.274 0.107]
 [0.138 0.284 1.    ... 0.096 0.056 0.135]
 ...
 [0.122 0.174 0.521 ... 0.053 0.083 0.092]
 [0.024 0.035 0.087 ... 0.013 0.088 0.103]
 [0.028 0.029 0.032 ... 0.039 0.964 1.   ]]"
82,b'Intro',1.0,0.08900000000000001,1.0,0.439,"[[1.    0.766 0.648 ... 0.349 0.561 0.267]
 [0.998 0.976 1.    ... 0.367 0.598 0.538]
 [0.128 0.17  0.154 ... 0.057 0.076 0.122]
 ...
 [1.    0.608 0.396 ... 0.553 0.624 0.444]
 [0.135 0.163 0.233 ... 0.468 0.654 0.262]
 [0.162 0.116 0.089 ... 0.837 1.    0.34 ]]"
83,b'Angry Young Men (LP Version)',0.0,0.255,1.0,0.253,"[[1.    0.935 0.639 ... 0.426 0.495 0.713]
 [1.    0.609 0.096 ... 0.037 0.346 0.221]
 [1.    0.165 0.071 ... 0.111 0.628 0.462]
 ...
 [0.545 0.474 0.681 ... 0.311 0.366 0.553]
 [0.157 0.203 0.536 ... 0.27  0.241 0.465]
 [0.195 0.189 0.623 ... 0.266 0.169 1.   ]]"
84,b'Si Lu',3.0,0.6809999999999999,0.0,0.583,"[[1.    0.994 0.34  ... 0.357 0.342 0.389]
 [0.012 0.056 0.23  ... 0.007 0.073 0.023]
 [0.019 0.011 0.138 ... 0.047 0.426 0.043]
 ...
 [0.069 0.017 0.019 ... 0.015 0.011 0.025]
 [0.001 0.001 0.002 ... 0.001 0.002 0.241]
 [0.995 1.    0.94  ... 0.827 0.777 0.729]]"
85,b'Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental)',11.0,0.474,1.0,0.5429999999999999,"[[0.022 0.012 0.029 ... 0.022 0.029 0.025]
 [0.022 0.015 0.014 ... 0.008 0.013 0.026]
 [0.008 0.009 0.01  ... 0.006 0.012 0.013]
 ...
 [0.343 0.141 1.    ... 0.267 0.19  0.165]
 [0.197 0.143 1.    ... 0.396 0.41  0.243]
 [1.    0.126 0.806 ... 0.221 0.475 0.53 ]]"
86,b'Dasotmori Live',0.0,0.536,0.0,0.508,"[[0.054 0.1   0.092 ... 0.277 0.403 0.074]
 [0.064 0.041 0.071 ... 0.374 1.    0.141]
 [0.218 0.111 0.264 ... 0.442 1.    0.167]
 ...
 [0.06  0.071 0.027 ... 0.13  1.    0.339]
 [0.02  0.015 0.014 ... 0.055 1.    0.113]
 [0.015 0.01  0.009 ... 0.038 1.    0.082]]"
87,b'Mopao',0.0,0.9309999999999999,1.0,0.655,"[[1.    0.838 0.215 ... 0.096 0.1   0.275]
 [0.081 0.138 0.171 ... 0.865 0.271 0.098]
 [0.023 0.032 0.561 ... 0.016 0.01  0.014]
 ...
 [1.    0.782 0.278 ... 0.256 0.091 0.283]
 [0.911 1.    0.339 ... 0.223 0.17  0.374]
 [1.    0.663 0.103 ... 0.153 0.163 0.273]]"
88,b'Right here Waiting',0.0,0.469,1.0,0.45,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.754 1.    0.142 ... 0.148 0.248 0.249]
 [0.599 0.48  0.473 ... 1.    0.585 0.567]
 ...
 [0.552 0.662 0.993 ... 0.475 0.686 0.845]
 [0.459 0.516 1.    ... 0.34  0.492 0.704]
 [0.346 0.352 0.912 ... 0.193 0.25  0.334]]"
89,b'Go Baby (feat GemStones) (Explicit Album Version)',5.0,0.466,1.0,0.475,"[[0.746 0.967 1.    ... 0.742 0.688 0.625]
 [0.473 0.529 0.458 ... 0.495 0.573 0.138]
 [0.146 0.089 0.05  ... 0.029 0.018 0.077]
 ...
 [0.797 0.577 0.847 ... 1.    0.617 0.289]
 [0.179 0.614 1.    ... 0.183 0.076 0.059]
 [0.264 0.148 0.233 ... 0.506 0.36  0.31 ]]"
90,"b""\xc3\x87a c'est Paris""",4.0,0.27899999999999997,1.0,0.36,"[[0.269 0.203 0.423 ... 0.282 0.235 0.582]
 [0.219 0.164 0.266 ... 0.161 0.098 0.629]
 [0.207 0.181 0.457 ... 0.299 0.157 0.558]
 ...
 [0.358 0.161 0.206 ... 0.245 0.135 0.15 ]
 [0.065 0.103 0.043 ... 0.042 0.031 0.031]
 [0.173 0.28  0.119 ... 1.    0.31  0.164]]"
91,b'Cuento De La Buena Pipa',8.0,0.038,0.0,0.17,"[[1.    0.975 0.8   ... 0.575 0.555 0.359]
 [1.    0.811 0.072 ... 0.096 0.089 0.147]
 [0.355 0.959 0.415 ... 0.205 0.166 0.151]
 ...
 [0.423 0.332 0.232 ... 0.204 0.16  0.074]
 [0.06  0.05  0.228 ... 0.03  0.081 0.178]
 [0.421 0.565 0.498 ... 0.583 0.248 0.216]]"
92,b'Completeness',10.0,0.41700000000000004,0.0,0.327,"[[1.    0.566 0.291 ... 0.362 0.329 0.167]
 [0.546 0.25  0.213 ... 0.24  0.366 1.   ]
 [0.645 0.11  0.188 ... 0.526 0.25  0.311]
 ...
 [1.    0.52  0.103 ... 0.014 0.035 0.158]
 [1.    0.144 0.043 ... 0.032 0.09  0.038]
 [1.    0.111 0.039 ... 0.037 0.151 0.041]]"
93,b'Broderskapets ring',10.0,0.035,1.0,0.21,"[[0.109 0.157 0.09  ... 0.544 1.    0.104]
 [0.188 0.127 0.146 ... 0.645 1.    0.112]
 [0.189 0.172 0.081 ... 0.95  1.    0.031]
 ...
 [0.28  1.    0.861 ... 0.182 0.486 0.274]
 [0.708 0.681 1.    ... 0.372 0.246 0.294]
 [0.654 0.837 0.776 ... 0.381 0.368 0.393]]"
94,b'Anytime You Need A Friend',2.0,0.508,1.0,0.499,"[[1.    0.886 0.533 ... 0.463 0.452 0.658]
 [0.95  0.658 0.929 ... 0.805 0.59  0.981]
 [0.675 0.367 0.26  ... 0.694 1.    0.127]
 ...
 [0.02  0.338 0.017 ... 1.    0.081 0.384]
 [0.015 0.079 0.008 ... 1.    0.024 0.213]
 [0.023 0.177 0.014 ... 1.    0.053 0.185]]"
95,b'Peanuts (The Peanut Vendor)',6.0,0.479,1.0,0.705,"[[0.708 0.838 0.681 ... 1.    0.854 0.703]
 [0.189 0.29  0.368 ... 0.083 0.294 0.392]
 [0.04  0.135 0.325 ... 0.023 0.032 0.129]
 ...
 [1.    0.855 0.155 ... 0.049 0.134 0.35 ]
 [1.    0.538 0.141 ... 0.105 0.119 0.361]
 [0.439 1.    0.764 ... 0.292 0.333 0.548]]"
96,b'The Wickedness',11.0,1.0,0.0,0.684,"[[0.624 1.    0.097 ... 0.041 0.041 0.373]
 [0.323 0.394 0.382 ... 0.521 0.407 0.351]
 [0.327 0.398 0.387 ... 0.523 0.408 0.356]
 ...
 [0.806 0.618 0.388 ... 0.621 0.688 0.581]
 [0.83  0.716 0.48  ... 0.616 0.66  0.59 ]
 [0.83  0.754 0.481 ... 0.624 0.653 0.596]]"
97,"b'Perk trip - sleeping in ""tubes'",7.0,0.342,1.0,0.425,"[[0.592 0.708 0.652 ... 0.452 0.56  0.616]
 [0.418 0.838 0.42  ... 0.427 0.341 0.393]
 [0.394 0.411 0.312 ... 0.453 0.314 0.179]
 ...
 [0.842 0.813 0.738 ... 0.685 0.681 0.832]
 [0.864 0.852 0.792 ... 0.871 0.872 1.   ]
 [0.907 0.878 0.839 ... 0.888 0.775 0.888]]"
98,b'God Is The Answer (Footprints In The Sand Album Version)',5.0,0.907,1.0,0.877,"[[0.328 0.14  0.081 ... 1.    0.123 0.064]
 [0.341 0.079 0.014 ... 0.712 0.16  0.055]
 [0.156 0.021 0.005 ... 0.308 0.039 0.012]
 ...
 [0.427 0.011 0.01  ... 0.048 0.019 0.027]
 [0.357 0.032 0.024 ... 0.058 0.043 0.043]
 [0.662 0.038 0.053 ... 0.103 0.058 0.091]]"
99,b'Baby Boy [feat. Beyonce]',1.0,0.008,1.0,0.23,"[[1.    0.966 0.262 ... 0.09  0.119 0.172]
 [1.    0.361 0.162 ... 0.075 0.058 0.099]
 [0.366 0.397 0.662 ... 0.178 0.162 0.222]
 ...
 [0.571 1.    0.808 ... 0.164 0.167 0.316]
 [0.414 1.    0.289 ... 0.076 0.078 0.36 ]
 [1.    0.714 0.454 ... 0.142 0.137 0.253]]"
100,b'Que Vas A Hacer?',9.0,0.693,0.0,0.648,"[[1.    0.539 0.502 ... 0.387 0.605 0.538]
 [0.247 0.08  0.203 ... 1.    0.049 0.053]
 [0.322 0.03  0.179 ... 1.    0.032 0.032]
 ...
 [1.    0.706 0.66  ... 0.008 0.012 0.006]
 [1.    0.478 0.287 ... 0.067 0.023 0.024]
 [0.343 0.813 0.389 ... 0.76  0.468 0.41 ]]"
101,b'Born To Run',9.0,0.6890000000000001,1.0,0.579,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.04  0.199 0.049 ... 1.    0.313 0.095]
 [0.086 0.555 0.09  ... 1.    0.395 0.107]
 ...
 [0.022 0.07  0.035 ... 1.    0.283 0.044]
 [0.17  0.33  0.115 ... 1.    0.49  0.922]
 [0.118 0.197 0.159 ... 1.    0.139 0.119]]"
102,"b""Il a suffit d'une chanson d'amour""",10.0,0.807,1.0,0.617,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.039 0.031 0.141 ... 0.328 1.    0.036]
 [0.265 0.098 0.554 ... 0.34  1.    0.1  ]
 ...
 [0.194 0.444 0.186 ... 0.128 0.429 0.088]
 [0.428 1.    0.429 ... 0.394 0.446 0.167]
 [0.423 1.    0.231 ... 0.262 0.34  0.813]]"
103,b'Lonesome Road',4.0,0.831,1.0,0.608,"[[0.502 0.477 0.49  ... 0.348 0.258 0.185]
 [0.694 0.62  0.263 ... 0.907 0.628 0.43 ]
 [0.633 0.172 0.292 ... 0.811 0.872 0.489]
 ...
 [0.994 0.464 0.251 ... 0.401 0.587 1.   ]
 [1.    0.491 0.21  ... 0.39  0.517 0.441]
 [0.449 0.201 0.186 ... 0.137 0.337 1.   ]]"
104,b'Finally (Album Version)',3.0,0.22699999999999998,1.0,0.461,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.048 0.047 ... 0.056 0.113 0.091]
 [1.    0.035 0.108 ... 0.105 0.574 0.201]
 ...
 [0.098 0.021 0.032 ... 0.047 0.055 0.022]
 [0.468 0.136 0.04  ... 0.07  0.04  0.106]
 [0.851 0.468 0.331 ... 0.408 0.765 0.424]]"
105,b'Slow Down',8.0,0.44,1.0,0.439,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.554 0.639 0.474 ... 1.    0.522 0.424]
 [0.694 0.969 0.796 ... 0.939 0.986 0.765]
 ...
 [1.    0.799 0.315 ... 0.095 0.128 0.673]
 [0.762 0.667 0.168 ... 0.595 1.    0.913]
 [0.772 0.731 0.321 ... 0.506 0.962 0.763]]"
106,b'Electrasonic V',10.0,0.627,1.0,0.366,"[[0.524 0.297 0.201 ... 0.142 0.174 1.   ]
 [0.143 0.192 0.217 ... 0.058 0.21  0.432]
 [0.29  0.424 1.    ... 0.566 0.19  0.121]
 ...
 [1.    0.365 0.353 ... 0.133 0.13  0.482]
 [1.    0.339 0.193 ... 0.177 0.135 0.534]
 [1.    0.769 0.843 ... 0.299 0.55  0.624]]"
107,"b""I'm So Bored With The U.S.A.""",9.0,0.0,1.0,0.0,"[[0.266 0.221 0.271 ... 0.346 0.162 0.164]
 [0.272 0.26  0.352 ... 0.427 0.333 0.28 ]
 [0.252 0.133 0.215 ... 0.188 0.071 0.223]
 ...
 [0.111 0.06  0.083 ... 0.081 0.069 0.188]
 [0.056 0.006 0.017 ... 0.019 0.005 0.345]
 [0.024 0.004 0.005 ... 0.007 0.003 0.161]]"
108,b'Gamilia Patinada',5.0,0.48,1.0,0.561,"[[0.29  0.309 0.197 ... 0.295 0.225 0.324]
 [0.015 0.044 0.056 ... 0.037 0.03  0.024]
 [0.04  0.2   0.632 ... 0.424 0.275 0.044]
 ...
 [0.091 0.038 0.313 ... 0.189 0.063 0.057]
 [0.086 0.087 1.    ... 0.159 0.03  0.025]
 [0.04  0.009 0.222 ... 0.019 0.004 0.007]]"
109,b'Shades Of Love',5.0,0.161,1.0,0.19,"[[0.643 0.307 0.357 ... 0.213 0.563 0.801]
 [1.    0.442 0.144 ... 0.053 0.045 0.057]
 [0.968 1.    0.13  ... 0.129 0.149 0.179]
 ...
 [0.251 0.19  0.47  ... 0.306 0.494 0.158]
 [1.    0.217 0.368 ... 0.202 0.063 0.245]
 [0.504 0.332 0.544 ... 0.516 0.579 0.476]]"
110,"b""36 Grad (Paul van Dyk's Vandit Clubmix)""",0.0,0.616,1.0,0.66,"[[0.499 0.764 1.    ... 0.266 0.355 0.429]
 [0.826 0.826 0.896 ... 0.735 0.631 0.779]
 [0.499 0.566 0.331 ... 0.578 0.387 0.481]
 ...
 [0.308 1.    0.548 ... 0.064 0.041 0.094]
 [0.131 0.786 1.    ... 0.055 0.023 0.07 ]
 [0.247 0.656 1.    ... 0.115 0.066 0.115]]"
111,b'This is My Year',7.0,0.40299999999999997,1.0,0.428,"[[0.932 0.558 0.746 ... 0.911 0.842 0.882]
 [0.722 0.459 0.232 ... 0.244 0.162 0.562]
 [0.563 0.21  0.244 ... 0.215 0.089 0.255]
 ...
 [0.583 0.034 0.017 ... 0.429 1.    0.008]
 [0.66  0.11  0.023 ... 0.279 1.    0.008]
 [0.881 0.85  0.499 ... 1.    0.874 0.904]]"
